signature_id	signature_name	gene_symbol	gene_symbol_clean	source_reference
NEFTEL_MES1	NEFTEL MES1	TUBA1C	TUBA1C	Neftel et al., Cell (2019), Table S2
NEFTEL_MES1	NEFTEL MES1	VIM	VIM	Neftel et al., Cell (2019), Table S2
NEFTEL_MES1	NEFTEL MES1	WWTR1	WWTR1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ADM	ADM	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	AKAP12	AKAP12	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ANGPTL4	ANGPTL4	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ANXA2	ANXA2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ASNS	ASNS	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ATF3	ATF3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	BNIP3	BNIP3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	BNIP3L	BNIP3L	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	CA9	CA9	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	CDKN1A	CDKN1A	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	DDIT3	DDIT3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	DNAJB9	DNAJB9	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	EGLN3	EGLN3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ENO2	ENO2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	EPAS1	EPAS1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	ERO1L	ERO1L	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	FTL	FTL	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	GBE1	GBE1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	GDF15	GDF15	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	GOLT1B	GOLT1B	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	HERPUD1	HERPUD1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	HILPDA	HILPDA	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	HSPA5	HSPA5	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	HSPA9	HSPA9	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	IGFBP3	IGFBP3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	INSIG2	INSIG2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	LDHA	LDHA	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	LGALS3	LGALS3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	MT1X	MT1X	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	NAMPT	NAMPT	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	NDRG1	NDRG1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	NRN1	NRN1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	P4HA1	P4HA1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	PFKP	PFKP	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	PGK1	PGK1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	PLOD2	PLOD2	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	PPP1R15A	PPP1R15A	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	RPL21	RPL21	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	SERTAD1	SERTAD1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	SLC2A1	SLC2A1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	SLC2A3	SLC2A3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	SLC39A14	SLC39A14	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	SLC6A6	SLC6A6	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	SQSTM1	SQSTM1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	TRAM1	TRAM1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	TRIB3	TRIB3	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	UFM1	UFM1	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	VIM	VIM	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	WARS	WARS	Neftel et al., Cell (2019), Table S2
NEFTEL_MES2	NEFTEL MES2	XPOT	XPOT	Neftel et al., Cell (2019), Table S2
NEFTEL_MES_AST	Neftel MES-astrocytic program	A2M	A2M	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	ABCC3	ABCC3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	AGT	AGT	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	APOE	APOE	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	AQP4	AQP4	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	ATP1B2	ATP1B2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	C1R	C1R	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	C1S	C1S	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	C21orf62	C21orf62	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	C3	C3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CCL2	CCL2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CDH11	CDH11	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CDH6	CDH6	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CFI	CFI	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CHI3L1	CHI3L1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CHRNA1	CHRNA1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CITED1	CITED1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CLU	CLU	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CNR1	CNR1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	COL1A1	COL1A1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	COL1A2	COL1A2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	COL5A2	COL5A2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	COL6A1	COL6A1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	COL6A2	COL6A2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CP	CP	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CST3	CST3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	CXCL14	CXCL14	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	DKK3	DKK3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	DPYD	DPYD	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	EFEMP1	EFEMP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	FABP5	FABP5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	FABP7	FABP7	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	FSTL1	FSTL1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GAP43	GAP43	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GAS1	GAS1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GFAP	GFAP	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GPC1	GPC1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GPM6A	GPM6A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GPM6B	GPM6B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GPX3	GPX3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	GRIA2	GRIA2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	HLA-DRA	HLA-DRA	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	HOPX	HOPX	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	HTRA1	HTRA1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	ID1	ID1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	ID3	ID3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	IFITM3	IFITM3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	IGFBP7	IGFBP7	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	ITGA7	ITGA7	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	KLHDC8A	KLHDC8A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	LGALS3BP	LGALS3BP	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	LPL	LPL	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	LTF	LTF	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	MAOB	MAOB	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	METTL7B	METTL7B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	MLC1	MLC1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	MOXD1	MOXD1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	MXRA8	MXRA8	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	NES	NES	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	NNMT	NNMT	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	NPAS3	NPAS3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	OLFM2	OLFM2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PLA2G2A	PLA2G2A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PLA2G5	PLA2G5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PLAAT4	PLAAT4	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PMP2	PMP2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	POSTN	POSTN	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PPIC	PPIC	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PROS1	PROS1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PTN	PTN	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	PTPRZ1	PTPRZ1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	RAMP1	RAMP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	RBP1	RBP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	RCAN1	RCAN1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	RDH10	RDH10	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	RFX4	RFX4	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	RHOJ	RHOJ	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	S100B	S100B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SAA1	SAA1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SCARA3	SCARA3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SCD5	SCD5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SCRG1	SCRG1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SEMA6D	SEMA6D	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SERPINA3	SERPINA3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SERPINF1	SERPINF1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SERPING1	SERPING1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SLC1A2	SLC1A2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SLPI	SLPI	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SNTG1	SNTG1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SPARC	SPARC	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SPARCL1	SPARCL1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SPP1	SPP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	SRPX2	SRPX2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	TAGLN	TAGLN	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	THY1	THY1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	TNC	TNC	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	TTYH1	TTYH1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	TUBA1A	TUBA1A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	VCAM1	VCAM1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_AST	Neftel MES-astrocytic program	VCAN	VCAN	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ADM	ADM	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	AKAP12	AKAP12	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ANG	ANG	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ANGPTL4	ANGPTL4	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ANKRD37	ANKRD37	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ARFGEF3	ARFGEF3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ARID3A	ARID3A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ASNS	ASNS	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ATF4	ATF4	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ATF5	ATF5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	BEX2	BEX2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	BIRC3	BIRC3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	BNIP3	BNIP3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	BNIP3L	BNIP3L	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	BTG1	BTG1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CA9	CA9	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CEBPG	CEBPG	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CIART	CIART	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CLEC2B	CLEC2B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CREBRF	CREBRF	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CTH	CTH	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	CXCL8	CXCL8	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	DDIT3	DDIT3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	DDIT4	DDIT4	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	DNAJB9	DNAJB9	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	EGLN3	EGLN3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	EIF4EBP1	EIF4EBP1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	EMX2	EMX2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	EPB41L4A-AS1	EPB41L4A-AS1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	ERO1A	ERO1A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	FAM13A	FAM13A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	FAM210A	FAM210A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	FICD	FICD	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	FRMD3	FRMD3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	GBE1	GBE1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	GDF15	GDF15	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	GFPT1	GFPT1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	GOLT1B	GOLT1B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	GPNMB	GPNMB	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	GRPEL2	GRPEL2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	HILPDA	HILPDA	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	HK2	HK2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	HSPA5	HSPA5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	HSPA6	HSPA6	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	HSPA9	HSPA9	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	HSPH1	HSPH1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	IGFBP3	IGFBP3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	IGFBP5	IGFBP5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	INSIG1	INSIG1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	INSIG2	INSIG2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	JMJD6	JMJD6	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	KDM3A	KDM3A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	KISS1R	KISS1R	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	LARP6	LARP6	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	LIF	LIF	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	LMAN1	LMAN1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	LOX	LOX	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	LUCAT1	LUCAT1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	MAP1LC3B	MAP1LC3B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	MXI1	MXI1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	NDRG1	NDRG1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	NRN1	NRN1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	NUP58	NUP58	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	NUPR1	NUPR1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	OSER1	OSER1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	OSGIN1	OSGIN1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PDK1	PDK1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PERP	PERP	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PGK1	PGK1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PHF1	PHF1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PID1	PID1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PIGA	PIGA	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PLOD2	PLOD2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PPP1R3C	PPP1R3C	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PRKAG2-AS1	PRKAG2-AS1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	PSAT1	PSAT1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	RRAGD	RRAGD	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SESN2	SESN2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SH3BGR	SH3BGR	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SLC1A5	SLC1A5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SLC38A1	SLC38A1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SLC3A2	SLC3A2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SLC6A6	SLC6A6	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SLC7A5	SLC7A5	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	SLCO4A1	SLCO4A1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	STC2	STC2	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	STX3	STX3	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TAF1D	TAF1D	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TM4SF1	TM4SF1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TMEM38B	TMEM38B	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TMEM45A	TMEM45A	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TREM1	TREM1	Neftel et al., Cell (2019), Table S4
NEFTEL_MES_HYP	Neftel MES-hypoxia program	TRIB3	TRIB3	Neftel et al., Cell (2019), Table S4
